price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax
799999.0,13.592365756649285,1082.5426251691474,Condo,V6K4W2,V6K,cluster-06,739.0,1.0,1.0,49.2617261,-123.1557253,-6066.86360737544,2426.717658351421,15167.33267416906,
829000.0,13.627975434117433,1075.2269779507133,Condo,V6B2W6,V6B,cluster-01,771.0,2.0,1.0,49.2781145,-123.1194851,-6067.0960839388445,2428.3325686751105,15158.407611289123,2383.0
360000.0,12.793859310432293,805.3691275167786,Condo,V6A1N4,V6A,cluster-05,447.0,1.0,1.0,49.2810558,-123.1011632,-6066.555292704106,2428.622460762713,15153.896381193035,
688000.0,13.44154411691548,1219.8581560283687,Condo,V5T0K4,V5T,cluster-05,564.0,1.0,1.0,49.2688492,-123.1012085,-6065.054877924258,2427.4195014923403,15153.907534160471,
1875000.0,14.444119217386648,741.6930379746835,Detached,V5R4M7,V5R,cluster-08,2528.0,7.0,4.0,49.2301356,-123.0310181,-6056.833704069054,2423.606251194387,15136.631414722528,7758.0
638000.0,13.366093562326927,1066.889632107023,Condo,V6B0E3,V6B,cluster-05,598.0,1.0,1.0,49.2780963,-123.1156255,-6066.903649423735,2428.3307749520736,15157.457242256249,2021.0
1068000.0,13.881298298502276,1189.3095768374164,Condo,V6J5L6,V6J,cluster-06,898.0,2.0,2.0,49.2444528,-123.151715,-6064.538816556552,2425.0161315714276,15166.344907441224,
688000.0,13.44154411691548,1357.0019723865878,Condo,V6B0P4,V6B,cluster-05,507.0,1.0,1.0,49.2749484,-123.1140814,-6066.4400082984,2428.0205398226626,15157.077038965826,1971.0
2338000.0,14.66480642101415,1558.6666666666667,Duplex,V5Y2E9,V5Y,cluster-11,1500.0,3.0,4.0,49.251232,-123.1059402,-6063.119221368327,2425.683853517824,15155.072512525978,
1550000.0,14.253765488895429,1439.1829155060352,Condo,V6B0B5,V6B,cluster-05,1077.0,2.0,2.0,49.2744358,-123.1119599,-6066.272364304725,2427.9700234083216,15156.55467041921,
3880000.0,15.171345711599455,1063.59649122807,Detached,V6L1T3,V6L,cluster-06,3648.0,9.0,6.0,49.2505769,-123.1582631,-6065.615507676982,2425.6193249828134,15167.95776980882,15136.0
999000.0,13.81451005763069,847.3282442748092,Condo,V6E4L5,V6E,cluster-01,1179.0,2.0,2.0,49.287872,-123.1282303,-6068.728454612921,2429.294326288384,15160.561096809835,
2299000.0,14.647984803745318,1644.492131616595,Townhouse,V5Z2K2,V5Z,cluster-11,1398.0,5.0,3.0,49.2423174,-123.1259698,-6063.008085074413,2424.8058229223425,15160.00443919051,
525000.0,13.17115354157376,1093.75,Condo,V6Z2T2,V6Z,cluster-01,480.0,1.0,1.0,49.2788052,-123.125102,-6067.45791668813,2428.4006419395473,15159.790742510404,1596.0
2980000.0,14.907433858481587,1596.9989281886387,Detached,V5Y2S1,V5Y,cluster-11,1866.0,4.0,3.0,49.2329431,-123.1088496,-6061.010987463258,2423.8826862878377,15155.78884983542,
