price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax
1988000.0,14.502639666198656,1649.792531120332,Duplex,V6J3W3,V6J,cluster-01,1205.0,2.0,2.0,49.2739384,-123.1512255,-6068.145899171509,2427.9210054469945,15166.224342151849,7221.0
2349900.0,14.66988333202344,1436.3691931540343,Duplex,V5V1A4,V5V,cluster-11,1636.0,3.0,3.0,49.2556208,-123.1033307,-6063.530976176199,2426.116180393393,15154.430029433564,
1988000.0,14.502639666198656,1035.4166666666667,Duplex,V5S2C7,V5S,cluster-04,1920.0,5.0,4.0,49.2177399,-123.0466717,-6056.079083291291,2422.385920864052,15140.48341644758,4610.0
1392000.0,14.146252119876502,1185.6899488926747,Duplex,V5N1T4,V5N,cluster-09,1174.0,5.0,3.0,49.2630954,-123.0743778,-6063.024814857042,2426.852568389501,15147.302470857132,
1849000.0,14.430155510369262,1040.517726505346,Duplex,V5N1B7,V5N,cluster-10,1777.0,4.0,4.0,49.2138518,-123.0766853,-6057.077750389439,2422.0032089923634,15147.870464435236,
