price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax,ageYears,h3Cell,assessedValue,salePrice,saleDate,timeAdjustmentFactor,bedroomsImputed
838450.8734633515,13.63931126993433,385.3174969960255,Detached,B2Z1P8,B2Z,cluster-08,2176.0,3.0,2,44.66263,-63.350757,-2829.41142011091,1994.7505185169,4013.318412473049,,26.0,882b012495fffff,641700,782000.0,2026-02-26,1.072187817728071,False
959315.5893536124,13.77397538143352,493.4750974041215,Detached,B3L1R1,B3L,cluster-04,1944.0,4.0,4,44.652325,-63.600371,-2839.904436012575,1993.8301279056247,4045.0071913376414,,108.0,882b0e965bfffff,943900,870000.0,2023-07-18,1.102661596958175,False
628517.1102661598,13.351118530613489,314.1015043808894,Detached,B2T1E2,B2T,cluster-09,2001.0,3.0,3,44.924935,-63.526371,-2853.918087960885,2018.2497847542247,4035.5998124296407,,4.0,882b012169fffff,603000,570000.0,2023-06-01,1.102661596958175,False
552094.3396226414,13.221474215770098,297.94621674184646,Detached,B4C2A4,B4C,cluster-06,1853.0,3.0,2,44.764321,-63.656738,-2849.550653644898,2003.8444345910411,4052.180292800644,,54.0,882b012d03fffff,508300,504500.0,2024-04-16,1.0943396226415094,True
1263789.4736842106,14.04962528418743,328.0014206291748,Detached,B2X2R8,B2X,cluster-11,3853.0,3.0,3,44.717733,-63.548172,-2841.7301881340763,1999.6756446592892,4038.370164541584,,38.0,882b012cc9fffff,1270200,1242000.0,2025-10-01,1.0175438596491229,False
210909.09090909088,12.259182470844122,562.4242424242424,Detached,B2T1A2,B2T,cluster-06,375.0,1.0,1,44.886766,-63.629134,-2856.106048640644,2014.821761938756,4048.666693589956,,1.0,882b01285bfffff,201000,200000.0,2025-03-27,1.0545454545454545,False
1267865.2094717668,14.052845106650468,597.2045263644686,Detached,B3H3H5,B3H,cluster-04,2123.0,4.0,2,44.638603,-63.586879,-2838.4294476900373,1992.6048777916096,4043.291180960641,,,882b0c5905fffff,988900,1200100.0,2024-09-06,1.0564663023679417,False
600420.4535802259,13.305385444750508,316.6774544199504,Detached,B3G0G5,B3G,cluster-01,1896.0,3.0,4,44.614993,-63.477964,-2832.068919514252,1990.4976003900488,4029.451913585296,,6.0,882b0c5843fffff,567500,585000.0,2025-07-10,1.0263597497097878,False
1169732.17166828,13.9722853674653,263.8096914001534,Detached,B4A4E5,B4A,cluster-02,4434.0,6.0,4,44.711278,-63.690588,-2847.687586051464,1999.098380393284,4056.490999785744,,27.0,882b012da7fffff,987200,925000.0,2023-01-10,1.264575320722465,False
528575.2711005408,13.177940498182387,258.8517488249465,Detached,B2T1E7,B2T,cluster-06,2042.0,3.0,2,44.804894,-63.627031,-2850.802379489714,2007.478526351236,4048.3990738749617,,48.0,882b012f27fffff,485200,515000.0,2025-07-11,1.0263597497097878,True
