price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax
289900.0,12.577291314909749,498.1099656357388,Condo,V6G1R3,V6G,cluster-01,582.0,1.0,1.0,49.2889678,-123.1407758,-6069.481733273219,2429.402346789437,15163.650664625866,
309000.0,12.641096555879882,521.079258010118,Condo,V5T4C9,V5T,cluster-11,593.0,1.0,1.0,49.2581718,-123.1043783,-6063.896615633592,2426.367489078315,15154.68795662951,
350000.0,12.765688433465597,588.2352941176471,Condo,V6B6A2,V6B,cluster-05,595.0,2.0,1.0,49.2783263,-123.1162094,-6066.960739632328,2428.353442929272,15157.601017024648,
360000.0,12.793859310432293,805.3691275167786,Condo,V6A1N4,V6A,cluster-05,447.0,1.0,1.0,49.2810558,-123.1011632,-6066.555292704106,2428.622460762713,15153.896381193035,
367500.0,12.814478597635029,668.1818181818181,Condo,V6G1R3,V6G,cluster-01,550.0,1.0,1.0,49.2889678,-123.1407758,-6069.481733273219,2429.402346789437,15163.650664625866,
378000.0,12.842649474601725,866.9724770642201,Condo,V6A1N4,V6A,cluster-05,436.0,1.0,1.0,49.2810558,-123.1011632,-6066.555292704106,2428.622460762713,15153.896381193035,
385000.0,12.86099861326992,869.0744920993228,Condo,V6A1N4,V6A,cluster-05,443.0,1.0,1.0,49.2810558,-123.1011632,-6066.555292704106,2428.622460762713,15153.896381193035,1014.0
395000.0,12.88664104388326,642.2764227642276,Condo,V6G1K4,V6G,cluster-01,615.0,1.0,1.0,49.2891637,-123.136778,-6069.308808332559,2429.421658245398,15162.666096221286,
399000.0,12.896716695872,1023.0769230769232,Condo,V6B6J3,V6B,cluster-01,390.0,0.0,1.0,49.2757777,-123.1257613,-6067.117642962063,2428.102267939817,15159.953095704575,1150.0
399000.0,12.896716695872,673.9864864864865,Condo,V6G2H9,V6G,cluster-01,592.0,1.0,1.0,49.2849966,-123.1398824,-6068.9486854084,2429.0108898620115,15163.430637485832,181091.0
399000.0,12.896716695872,677.4193548387096,Condo,V6G1R3,V6G,cluster-01,589.0,1.0,1.0,49.2889678,-123.1407758,-6069.481733273219,2429.402346789437,15163.650664625866,
399800.0,12.898719701048435,771.8146718146718,Condo,V5R6B7,V5R,cluster-08,518.0,1.0,1.0,49.2391065,-123.0323852,-6058.004717811823,2424.489608918342,15136.967808001178,1211.0
399900.0,12.89896979483491,999.75,Condo,V6E3W6,V6E,cluster-01,400.0,0.0,1.0,49.2801039,-123.1367529,-6068.191976820626,2428.5286403947953,15162.65991475566,1261.0
399900.0,12.89896979483491,910.9339407744876,Condo,V5T4J2,V5T,cluster-09,439.0,0.0,1.0,49.26404,-123.0864118,-6063.733914371672,2426.9456371216,15150.264769799178,1128.0
399900.0,12.89896979483491,683.5897435897435,Condo,V6G1R3,V6G,cluster-01,585.0,1.0,1.0,49.2889678,-123.1407758,-6069.481733273219,2429.402346789437,15163.650664625866,
399999.0,12.899217326086994,792.0772277227722,Condo,V5R6B6,V5R,cluster-08,505.0,1.0,1.0,49.2394952,-123.0320084,-6058.033987058159,2424.527887550823,15136.875090937669,1208.0
420000.0,12.948009990259552,843.3734939759037,Condo,V6A0E7,V6A,cluster-05,498.0,1.0,1.0,49.2820361,-123.100531,-6066.644812671169,2428.719082161703,15153.74073248196,
430000.0,12.971540487669746,763.765541740675,Condo,V6A0B2,V6A,cluster-05,563.0,1.0,1.0,49.2829676,-123.100636,-6066.764655527393,2428.8108954626496,15153.766583604494,1369.0
438000.0,12.989974189358584,775.2212389380531,Condo,V6A0B2,V6A,cluster-05,565.0,1.0,1.0,49.2829676,-123.100636,-6066.764655527393,2428.8108954626496,15153.766583604494,
440000.0,12.994530005894443,1148.8250652741517,Condo,V6B2J3,V6B,cluster-05,383.0,1.0,1.0,49.2817925,-123.104127,-6066.792042707648,2428.695072013056,15154.62608443213,
