price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax,ageYears,h3Cell,assessedValue,salePrice,saleDate,timeAdjustmentFactor,bedroomsImputed
495319.99999999994,13.112959297329034,392.4881141045958,Detached,B2W1S4,B2W,cluster-11,1262.0,3.0,1,44.681909,-63.530154,-2838.648559783986,1996.4729918842809,4036.0804672637164,,69.0,882b0c5b2dfffff,427500,427000.0,2022-03-14,1.16,False
519099.99999999994,13.15985182181532,345.14627659574467,Detached,B3G1T4,B3G,cluster-01,1504.0,3.0,2,44.611714,-63.466204,-2831.336141513656,1990.205026017796,4027.9590501696157,,22.0,882b0c585dfffff,442200,447500.0,2022-03-14,1.16,False
708760.0,13.471272243272006,331.0415693601121,Detached,B3S1K9,B3S,cluster-02,2141.0,3.0,3,44.669486,-63.671152,-2844.157632867872,1995.362979504196,4054.015597007104,,25.0,882b0e9667fffff,680100,611000.0,2022-03-14,1.16,False
699480.0,13.458092480827595,231.386040357261,Detached,B2Y2M3,B2Y,cluster-11,3023.0,6.0,2,44.660203,-63.54645,-2837.99735692935,1994.5337320012093,4038.1513076025,,40.0,882b0c594dfffff,606600,603000.0,2022-03-14,1.16,False
1158840.0,13.962930062748963,405.3305351521511,Detached,B3M0L7,B3M,cluster-02,2859.0,4.0,4,44.694452,-63.681676,-2846.217611261552,1997.5940395803038,4055.3558581689763,,9.0,882b012db7fffff,941800,999000.0,2022-03-14,1.16,False
400200.0,12.89971970113177,241.0843373493976,Duplex,B2V1T6,B2V,cluster-01,1660.0,3.0,2,44.677615,-63.478776,-2836.0803147992406,1996.0892820882252,4029.5550024581767,,23.0,882b0c5b43fffff,443400,345000.0,2022-03-14,1.16,False
817800.0,13.614373086912678,404.6511627906977,Detached,B3Z0E7,B3Z,cluster-07,2021.0,4.0,2,44.690535,-63.900306,-2855.73886180371,1997.2439185862247,4083.249106893636,,19.0,882b0e835bfffff,610100,705000.0,2022-03-14,1.16,False
454719.99999999994,13.027437123890873,306.82860998650466,Duplex,B3G1G6,B3G,cluster-01,1482.0,4.0,2,44.604982,-63.477858,-2831.428713488556,1989.604419220324,4029.438456268164,,39.0,882b0c5857fffff,410100,392000.0,2022-03-15,1.16,False
765600.0,13.548415119120882,289.890193108671,Detached,B2X0B6,B2X,cluster-11,2641.0,3.0,3,44.698808,-63.53533,-2839.95351688664,1997.983436620864,4036.7381582089,,7.0,882b012eb7fffff,727700,660000.0,2022-03-15,1.16,False
580000.0,13.270783382522602,295.9183673469388,Detached,B2W2R4,B2W,cluster-11,1960.0,3.0,2,44.67326,-63.522135,-2837.7408526101,1995.7001590276,4035.0616349582247,,53.0,882b0c5b29fffff,529800,500000.0,2022-03-15,1.16,False
